path,base_category,current_variant,train_group,cluster_id,proposed_train_type,type_confidence,blue_ratio,green_ratio,orange_ratio,silver_ratio
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_orange_livery_32x32_0970.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.090,0.000,0.231,0.167
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_orange_livery_32x32_0971.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.104,0.000,0.215,0.193
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_orange_livery_32x32_0972.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.096,0.000,0.180,0.126
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_orange_livery_32x32_0973.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.091,0.000,0.182,0.124
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_orange_livery_32x32_0976.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.104,0.000,0.170,0.133
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_silver_hsr_32x32_1032.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,silver_hsr,medium,0.197,0.000,0.063,0.241
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_silver_hsr_32x32_1033.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,silver_hsr,medium,0.189,0.000,0.064,0.244
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_silver_hsr_32x32_1034.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,silver_hsr,medium,0.197,0.000,0.068,0.238
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_silver_hsr_32x32_1035.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,silver_hsr,medium,0.225,0.000,0.031,0.271
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_silver_hsr_32x32_1092.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,silver_hsr,medium,0.182,0.000,0.062,0.246
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_silver_hsr_32x32_1093.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,silver_hsr,medium,0.186,0.000,0.061,0.247
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_orange_livery_32x32_1126.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.085,0.000,0.175,0.134
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_row_orange_livery_32x32_1127.png,train_interior,hanging_handles_row,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.090,0.000,0.173,0.136
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_silver_hsr_32x32_1145.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,silver_hsr,medium,0.214,0.000,0.030,0.273
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_silver_hsr_32x32_1146.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,silver_hsr,medium,0.214,0.000,0.030,0.273
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_orange_livery_32x32_1182.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.099,0.000,0.216,0.187
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_orange_livery_32x32_1183.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.099,0.000,0.216,0.187
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_orange_livery_32x32_1184.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.099,0.000,0.163,0.141
assets/tilesets/train_interiors/train_interior/train_interior_ti_hanging_handles_alt_orange_livery_32x32_1185.png,train_interior,hanging_handles_alt,train_interior_parts,train_interior_parts_cluster_02,orange_livery,medium,0.099,0.000,0.163,0.141
assets/tilesets/train_interiors/train_interior/train_interior_ti_window_top_panels_blue_commuter_32x32_0979.png,train_interior,window_top_panels,train_interior_parts,train_interior_parts_cluster_03,blue_commuter,medium,0.168,0.000,0.000,0.125
assets/tilesets/train_interiors/train_interior/train_interior_ti_ceiling_light_panels_blue_commuter_32x32_0987.png,train_interior,ceiling_light_panels,train_interior_parts,train_interior_parts_cluster_03,blue_commuter,medium,0.173,0.000,0.000,0.128
assets/tilesets/train_interiors/train_interior/train_interior_ti_handrail_horizontal_blue_commuter_32x32_0925.png,train_interior,handrail_horizontal,train_interior_parts,train_interior_parts_cluster_04,blue_commuter,medium,0.182,0.000,0.117,0.169
assets/tilesets/train_interiors/train_interior/train_interior_ti_handrail_horizontal_silver_hsr_32x32_0993.png,train_interior,handrail_horizontal,train_interior_parts,train_interior_parts_cluster_04,silver_hsr,medium,0.227,0.000,0.053,0.240
assets/tilesets/train_interiors/train_interior/train_interior_ti_handrail_horizontal_silver_hsr_32x32_1115.png,train_interior,handrail_horizontal,train_interior_parts,train_interior_parts_cluster_04,silver_hsr,medium,0.209,0.000,0.049,0.245
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_cushion_variants_blue_commuter_32x32_1171.png,train_interior,seat_cushion_variants,train_interior_parts,train_interior_parts_cluster_07,blue_commuter,medium,0.416,0.000,0.392,0.069
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_blocks_colored_orange_livery_32x32_1172.png,train_interior,seat_blocks_colored,train_interior_parts,train_interior_parts_cluster_07,orange_livery,medium,0.415,0.000,0.478,0.017
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_blocks_colored_green_commuter_32x32_1192.png,train_interior,seat_blocks_colored,train_interior_parts,train_interior_parts_cluster_07,green_commuter,medium,0.357,0.376,0.109,0.068
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_rows_blue_commuter_32x32_1214.png,train_interior,seat_rows,train_interior_parts,train_interior_parts_cluster_08,blue_commuter,medium,0.319,0.000,0.319,0.000
assets/tilesets/train_interiors/train_interior/train_interior_ti_door_panels_blue_silver_hsr_32x32_0952.png,train_interior,door_panels_blue,train_interior_parts,train_interior_parts_cluster_09,silver_hsr,medium,0.458,0.000,0.000,0.480
assets/tilesets/train_interiors/train_interior/train_interior_ti_poster_panel_frames_silver_hsr_32x32_0953.png,train_interior,poster_panel_frames,train_interior_parts,train_interior_parts_cluster_09,silver_hsr,medium,0.456,0.000,0.000,0.482
assets/tilesets/train_interiors/train_interior/train_interior_ti_wall_panel_strips_orange_livery_32x32_0937.png,train_interior,wall_panel_strips,train_interior_parts,train_interior_parts_cluster_10,orange_livery,medium,0.351,0.000,0.380,0.120
assets/tilesets/train_interiors/train_interior/train_interior_ti_wall_panel_strips_blue_commuter_32x32_1082.png,train_interior,wall_panel_strips,train_interior_parts,train_interior_parts_cluster_10,blue_commuter,medium,0.313,0.272,0.245,0.120
assets/tilesets/train_interiors/train_interior/train_interior_ti_wall_panel_strips_green_commuter_32x32_1085.png,train_interior,wall_panel_strips,train_interior_parts,train_interior_parts_cluster_10,green_commuter,medium,0.302,0.312,0.239,0.118
assets/tilesets/train_interiors/train_interior/train_interior_ti_narrow_window_panels_blue_commuter_32x32_0899.png,train_interior,narrow_window_panels,train_interior_parts,train_interior_parts_cluster_11,blue_commuter,medium,0.443,0.008,0.118,0.398
assets/tilesets/train_interiors/train_interior/train_interior_ti_narrow_window_panels_blue_commuter_32x32_0900.png,train_interior,narrow_window_panels,train_interior_parts,train_interior_parts_cluster_11,blue_commuter,medium,0.447,0.000,0.128,0.398
assets/tilesets/train_interiors/train_interior/train_interior_ti_narrow_window_panels_silver_hsr_32x32_1047.png,train_interior,narrow_window_panels,train_interior_parts,train_interior_parts_cluster_11,silver_hsr,medium,0.315,0.081,0.060,0.333
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_rows_blue_commuter_32x32_0966.png,train_interior,seat_rows,train_interior_parts,train_interior_parts_cluster_12,blue_commuter,medium,0.237,0.000,0.183,0.096
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_blocks_colored_blue_commuter_32x32_1173.png,train_interior,seat_blocks_colored,train_interior_parts,train_interior_parts_cluster_12,blue_commuter,medium,0.416,0.000,0.392,0.079
assets/tilesets/train_interiors/train_interior/train_interior_ti_door_frames_tall_blue_commuter_32x32_0931.png,train_interior,door_frames_tall,train_interior_parts,train_interior_parts_cluster_13,blue_commuter,medium,0.257,0.000,0.191,0.072
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_cushion_variants_orange_livery_32x32_0935.png,train_interior,seat_cushion_variants,train_interior_parts,train_interior_parts_cluster_15,orange_livery,medium,0.343,0.000,0.380,0.118
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_cushion_variants_green_commuter_32x32_1083.png,train_interior,seat_cushion_variants,train_interior_parts,train_interior_parts_cluster_15,green_commuter,medium,0.288,0.325,0.239,0.118
assets/tilesets/train_interiors/train_interior/train_interior_ti_seat_blocks_colored_orange_livery_32x32_1094.png,train_interior,seat_blocks_colored,train_interior_parts,train_interior_parts_cluster_17,orange_livery,medium,0.334,0.000,0.375,0.240
assets/tilesets/train_interiors/train_interior/train_interior_ti_handrail_horizontal_silver_hsr_32x32_1116.png,train_interior,handrail_horizontal,train_interior_parts,train_interior_parts_cluster_18,silver_hsr,medium,0.209,0.000,0.049,0.245
assets/tilesets/train_interiors/train_interior/train_interior_ti_interior_doors_variants_orange_livery_32x32_1148.png,train_interior,interior_doors_variants,train_interior_parts,train_interior_parts_cluster_20,orange_livery,medium,0.457,0.000,0.512,0.089
assets/tilesets/train_interiors/train_interior/train_interior_ti_vertical_poles_blue_commuter_32x32_0965.png,train_interior,vertical_poles,train_interior_parts,train_interior_parts_cluster_21,blue_commuter,medium,0.224,0.000,0.183,0.096
